rv,smi,cur_sentence,seed
9.0,COc1cccc(CC2(C(=O)N3CCCN(S(=O)(=O)c4cccc5cnccc45)CC3)CCCCC2)c1,[BOS]COc1cccc(CC2(C(=O)N3CCCN(S(=O)(=O)c4cccc5cnccc45)CC3)CCCCC2)c1[EOS],42
10.8,O=C1NC2(CC3CC2C2CCCC32)c2cc(-c3nc(Cc4c[nH]c5cc(F)ccc45)no3)ccc21,[BOS]O=C1N[C@@]2(C[C@@H]3C[C@H]2[C@H]2CCC[C@@H]32)c2cc(-c3nc(Cc4c[nH]c5cc(F)ccc45)no3)ccc21[EOS],42
9.1,Nc1nc(C(=O)NC2CCCCC2CNC(=O)C2(c3ccccc3F)CC2)ccc1-c1ccccn1,[BOS]Nc1nc(C(=O)N[C@H]2CCCC[C@H]2CNC(=O)C2(c3ccccc3F)CC2)ccc1-c1ccccn1[EOS][EOS][EOS][EOS][EOS][EOS],42
11.1,O=C(c1ccc2ncccc2c1)N1CC(c2ccc(F)cc2)CC(C2CN(c3cnc(N4CCOC4)cn3)C(=O)O2)C1,[BOS]O=C1O[C@@H]([C@@H]2C[C@@H](c3ccc(F)cc3)CN(C(=O)c3ccc4ncccc4c3)C2)CN1c1cnc(N2CCOC2)cn1[EOS],42
10.7,Cc1ccc(C2C3Cc4ccccc4C2(C)Oc2ccc4c(-c5ccc(F)cc5)coc4c23)cc1,[BOS]Cc1ccc([C@@H]2[C@H]3Cc4ccccc4[C@@]2(C)Oc2ccc4c(-c5ccc(F)cc5)coc4c23)cc1[EOS],42
9.9,O=C(NC1CCc2nc(NC(=O)C3CCC4CCC(=O)N4C3)sc2C1)c1cc2cccnn2c1,[BOS]O=C(N[C@@H]1CCc2nc(NC(=O)[C@@H]3CC[C@H]4CCC(=O)N4C3)sc2C1)c1cc2cccnn2c1[EOS][EOS][EOS][EOS][EOS][EOS],42
11.1,O=C1OC(c2ccc(NC=C3N=Nc4ccc(Cc5cccc6cccnc56)cc43)cc2)=NC1c1ccc(F)cc1F,[BOS]O=C1OC(c2ccc(N/C=C3\N=Nc4ccc(Cc5cccc6cccnc56)cc43)cc2)=NC1c1ccc(F)cc1F[EOS],42
12.1,Cc1ccc(-c2nc(-c3ccc4ccccc4c3)co2)cc1-c1ccccc1C(C)C12CC3CCC(C(C3)C1)C2C(C)(C)C,[BOS]Cc1ccc(-c2nc(-c3ccc4ccccc4c3)co2)cc1-c1ccccc1C(C)C12CC3CCC(C(C3)C1)C2C(C)(C)C[EOS],42
10.2,CC1(C(=O)N2CCCCC2c2cc(NC(=O)C3CC34C(=O)Nc3ccccc34)n[nH]2)Cc2ccccc2C1,[BOS]CC1(C(=O)N2CCCC[C@H]2c2cc(NC(=O)[C@H]3C[C@@]34C(=O)Nc3ccccc34)n[nH]2)Cc2ccccc2C1[EOS],42
10.9,O=C(NS(=O)(=O)c1ccc2oc3ccccc3c2c1)C1CC12CCCc1ccccc12,[BOS]O=C(NS(=O)(=O)c1ccc2oc3ccccc3c2c1)[C@H]1C[C@@]12CCCc1ccccc12[EOS],42
9.7,Cc1c(C(=O)NC2(c3ccc(NC(=O)c4[nH]nc5c(Cl)cccc45)cc3)CCC2)cn2nc[nH]c(=O)c12,[BOS]Cc1c(C(=O)NC2(c3ccc(NC(=O)c4[nH]nc5c(Cl)cccc45)cc3)CCC2)cn2nc[nH]c(=O)c12[EOS][EOS][EOS][EOS][EOS],42
9.2,O=C1Nc2ccccc2C1C1CCN(C(=O)c2cc3ccccc3[nH]c2=O)CC1,[BOS]O=C(c1cc2ccccc2[nH]c1=O)N1CCC([C@@H]2C(=O)Nc3ccccc32)CC1[EOS],42
9.7,CC(C(=O)N1CCCCC1c1cc(NC(=O)c2ccc3nccnc3c2)n[nH]1)c1ccc(Cl)cc1,[BOS]C[C@@H](C(=O)N1CCCC[C@@H]1c1cc(NC(=O)c2ccc3nccnc3c2)n[nH]1)c1ccc(Cl)cc1[EOS],42
9.8,O=C(NC1C2COCC1CN(C(=O)C1C3CCCC1c1ccccc1N3)C2)c1nc2cccnn2n1,[BOS]O=C(N[C@H]1[C@@H]2COC[C@H]1CN(C(=O)[C@H]1[C@@H]3CCC[C@H]1c1ccccc1N3)C2)c1nc2cccnn2n1[EOS][EOS][EOS][EOS][EOS],42
9.9,O=C(c1cnccc1F)N1CCC(OC2CCN(C(=O)C3C4CCCC3c3ccccc3N4)CC2)CC1,[BOS]O=C(c1cnccc1F)N1CCC(OC2CCN(C(=O)[C@H]3[C@@H]4CCC[C@H]3c3ccccc3N4)CC2)CC1[EOS],42
10.2,O=C1CC(C(=O)N2CCOC3(CCN(C(=O)c4cccc5cc[nH]c45)C3)C2)=Cc2ccccc2N1,[BOS]O=C1CC(C(=O)N2CCO[C@@]3(CCN(C(=O)c4cccc5cc[nH]c45)C3)C2)=Cc2ccccc2N1[EOS],42
10.3,CC1Oc2ccc(C(=O)Nc3cc(C4CCCCN4C(=O)C4CCC(F)(F)CC4)[nH]n3)cc2NC1=O,[BOS]C[C@H]1Oc2ccc(C(=O)Nc3cc([C@H]4CCCCN4C(=O)C4CCC(F)(F)CC4)[nH]n3)cc2NC1=O[EOS],42
10.8,O=C(CC1OCCc2ccccc21)Nc1cc(C2CCCCN2C(=O)c2cc3cn[nH]c3cn2)[nH]n1,[BOS]O=C(C[C@@H]1OCCc2ccccc21)Nc1cc([C@H]2CCCCN2C(=O)c2cc3cn[nH]c3cn2)[nH]n1[EOS],42
9.7,O=C1Cc2ccc(-c3noc(C4(c5ccccc5F)CCC(c5ccccc5)OC4)n3)cc2CCCN1,[BOS]O=C1Cc2ccc(-c3noc(C4(c5ccccc5F)CCC(c5ccccc5)OC4)n3)cc2CCCN1[EOS][EOS][EOS][EOS],42
9.8,Cc1cccc2c(C(=O)Nc3nc4c(s3)CC(NC(=O)c3cccc(=O)n3[O-])CC4)[nH]nc12,[BOS]O=C(N[C@H]1CCc2nc(NC(=O)c3[nH]nc4c(C)cccc34)sc2C1)c1cccc(=O)n1[O-][EOS][EOS][EOS][EOS][EOS][EOS][EOS],42
10.4,Cc1ccc(C(C)C(=O)N2CCCCC2c2cc(NC(=O)Cc3ccc4ncccc4c3)n[nH]2)cc1,[BOS]Cc1ccc([C@@H](C)C(=O)N2CCCC[C@H]2c2cc(NC(=O)Cc3ccc4ncccc4c3)n[nH]2)cc1[EOS],42
10.1,Cc1cc(C(=O)N2CCCCC2c2cc(NC(=O)C(C)Nc3ccccn3)n[nH]2)nc2ccccc12,[BOS]Cc1cc(C(=O)N2CCCC[C@@H]2c2cc(NC(=O)[C@H](C)Nc3ccccn3)n[nH]2)nc2ccccc12[EOS][EOS][EOS][EOS][EOS],42
10.2,O=C(NC1CCOC2(CCN(c3nc(-c4ccccc4)nc4ccccc34)C2)C1)c1ccccc1,[BOS]O=C(N[C@H]1CCO[C@]2(CCN(c3nc(-c4ccccc4)nc4ccccc34)C2)C1)c1ccccc1[EOS][EOS][EOS][EOS][EOS][EOS],42
10.8,CC1CCc2c1n[nH]c2C(=O)N1CCCCC1c1cc(NC(=O)Cc2cccc3ncccc23)n[nH]1,[BOS]C[C@H]1CCc2c1n[nH]c2C(=O)N1CCCC[C@H]1c1cc(NC(=O)Cc2cccc3ncccc23)n[nH]1[EOS],42
10.5,O=C(Nc1cc(C2CCCCN2C(=O)C2CC2c2ccc(F)cc2)[nH]n1)c1n[nH]c2cccc(F)c12,[BOS]O=C(Nc1cc([C@@H]2CCCCN2C(=O)[C@H]2C[C@H]2c2ccc(F)cc2)[nH]n1)c1n[nH]c2cccc(F)c12[EOS],42
10.0,O=C(c1cncc(-c2ccc(OCc3cccc(C(F)(F)F)c3Cl)cc2)c1)N1CCC(F)(F)CC1,[BOS]O=C(c1cncc(-c2ccc(OCc3cccc(C(F)(F)F)c3Cl)cc2)c1)N1CCC(F)(F)CC1[EOS],42
10.3,Cc1cccc2[nH]c(C(=O)N3CCCCC3c3cc(NC(=O)C4CCc5ccccc5C4)n[nH]3)cc12,[BOS]Cc1cccc2[nH]c(C(=O)N3CCCC[C@H]3c3cc(NC(=O)[C@H]4CCc5ccccc5C4)n[nH]3)cc12[EOS][EOS][EOS][EOS][EOS],42
9.5,O=C(C(=O)N1CCCCC1c1cc(NC(=O)C2(c3ccc(F)c(F)c3)CC2)n[nH]1)c1ccc(Cl)cc1,[BOS]O=C(C(=O)N1CCCC[C@@H]1c1cc(NC(=O)C2(c3ccc(F)c(F)c3)CC2)n[nH]1)c1ccc(Cl)cc1[EOS][EOS][EOS][EOS][EOS][EOS],42
10.0,O=C(Cc1ccc(NC(=O)N2CC(C(F)(F)F)CC(C(F)(F)F)C2)cc1)N1CCc2ccccc2C1,[BOS]O=C(Nc1ccc(CC(=O)N2CCc3ccccc3C2)cc1)N1C[C@H](C(F)(F)F)C[C@H](C(F)(F)F)C1[EOS][EOS][EOS][EOS][EOS][EOS][EOS],42
10.3,FC(F)(F)Oc1ccccc1-c1ccc2c(-c3cc4c5cc6ccccc6nc5c5ccccc5c4s3)n[nH]c2c1,[BOS]FC(F)(F)Oc1ccccc1-c1ccc2c(-c3cc4c5cc6ccccc6nc5c5ccccc5c4s3)n[nH]c2c1[EOS][EOS][EOS][EOS][EOS][EOS],42
10.0,O=C(C1CC1c1ccc(Cl)cc1)N1CCCCC1C1CCN(C(=O)C(F)(F)c2ccccc2)CC1,[BOS]O=C([C@@H]1C[C@H]1c1ccc(Cl)cc1)N1CCCC[C@H]1C1CCN(C(=O)C(F)(F)c2ccccc2)CC1[EOS][EOS][EOS][EOS],42
9.8,Cc1cccc(CCC(=O)Nc2nc3c(s2)CC(NC(=O)c2[nH]nc4c(F)cccc24)CC3)c1F,[BOS]Cc1cccc(CCC(=O)Nc2nc3c(s2)C[C@H](NC(=O)c2[nH]nc4c(F)cccc24)CC3)c1F[EOS][EOS][EOS][EOS],42
10.8,C[NH+]1CCN(C(=O)c2ccc(NC(=O)CC3c4ccccc4-c4ccccc43)cc2)C2c3ccccc3CCC21,[BOS]C[NH+]1CCN(C(=O)c2ccc(NC(=O)CC3c4ccccc4-c4ccccc43)cc2)[C@@H]2c3ccccc3CC[C@@H]21[EOS],42
9.6,Cc1noc(CC(=O)N2CCCCC2c2cc(NC(=O)C3CCc4ccccc4C3)n[nH]2)n1,[BOS]Cc1noc(CC(=O)N2CCCC[C@@H]2c2cc(NC(=O)[C@H]3CCc4ccccc4C3)n[nH]2)n1[EOS],42
9.8,O=C(NCC1C2Cc3ccccc3C12)N1CCC(c2ccnc3ccccc23)CC1,[BOS]O=C(NC[C@@H]1[C@@H]2Cc3ccccc3[C@H]12)N1CCC(c2ccnc3ccccc23)CC1[EOS],42
11.6,O=C(NCCc1ccccc1)c1ccc(CN2C(=O)c3ccccc3N=C(O)C2c2ccc3c4c(cccc24)CC3)cc1,[BOS]O=C(NCCc1ccccc1)c1ccc(CN2C(=O)c3ccccc3N=C(O)[C@H]2c2ccc3c4c(cccc24)CC3)cc1[EOS],42
10.4,CC(NC(=O)NCc1ccc(N2CCc3ccccc3C2)nc1)C1OCCc2ccccc21,[BOS]C[C@H](NC(=O)NCc1ccc(N2CCc3ccccc3C2)nc1)[C@@H]1OCCc2ccccc21[EOS],42
9.8,O=C(Nc1ccc(CC(=O)N2CCc3ccccc3C2)cc1)C1CCC2CCCCC2C1,[BOS]O=C(Cc1ccc(NC(=O)[C@@H]2CC[C@@H]3CCCC[C@H]3C2)cc1)N1CCc2ccccc2C1[EOS],42
9.8,O=C(NC1C2COCC1CN(C(=O)C1CC1c1ccc(F)c(F)c1)C2)c1[nH]nc2c1CCc1ncccc1-2,[BOS]O=C(N[C@H]1[C@@H]2COC[C@H]1CN(C(=O)[C@H]1C[C@@H]1c1ccc(F)c(F)c1)C2)c1[nH]nc2c1CCc1ncccc1-2[EOS][EOS][EOS][EOS][EOS][EOS],42
9.4,CC(Oc1ccc2ccccc2c1)c1nc(-c2ccc(NC3CCC4(CC3)OCCO4)cc2)no1,[BOS]C[C@@H](Oc1ccc2ccccc2c1)c1nc(-c2ccc(NC3CCC4(CC3)OCCO4)cc2)no1[EOS][EOS][EOS][EOS][EOS][EOS][EOS],42
10.0,O=C(NC1(c2ccc(NC(=O)C3C4Sc5ccccc5C43)cc2)CCC1)C1COc2ccccc2O1,[BOS]O=C(NC1(c2ccc(NC(=O)[C@@H]3[C@H]4Sc5ccccc5[C@@H]43)cc2)CCC1)[C@H]1COc2ccccc2O1[EOS][EOS][EOS],42
10.4,O=C(Nc1ccc(C2(NC(=O)C3C4CCCC3c3ccccc3N4)CCC2)cc1)C1CNc2ccccc21,[BOS]O=C(Nc1ccc(C2(NC(=O)[C@H]3[C@@H]4CCC[C@H]3c3ccccc3N4)CCC2)cc1)[C@@H]1CNc2ccccc21[EOS],42
10.0,Cn1ncc2c(C(=O)N3CCCCC3c3cc(NC(=O)c4cc5cc[nH]c5cc4Cl)n[nH]3)cccc21,[BOS]Cn1ncc2c(C(=O)N3CCCC[C@H]3c3cc(NC(=O)c4cc5cc[nH]c5cc4Cl)n[nH]3)cccc21[EOS],42
10.6,O=C(N1CCN(c2noc3ccccc23)CC1)C12CC3CC(C1)CC(C(F)(F)C(F)(F)C(F)(F)F)(C3)C2,[BOS]O=C(N1CCN(c2noc3ccccc23)CC1)C12C[C@H]3C[C@@H](C1)CC(C(F)(F)C(F)(F)C(F)(F)F)(C3)C2[EOS],42
10.0,O=C(NCc1ccnc(N2CCCCC2)c1)N1CCCC2(CCCc3ccccc32)C1,[BOS]O=C(NCc1ccnc(N2CCCCC2)c1)N1CCC[C@]2(CCCc3ccccc32)C1[EOS],42
10.5,CC1CCc2c1n[nH]c2C(=O)Nc1cc(C2CCCCN2C(=O)C(C)(C)Oc2ccc3ccccc3c2)[nH]n1,[BOS]C[C@H]1CCc2c1n[nH]c2C(=O)Nc1cc([C@H]2CCCCN2C(=O)C(C)(C)Oc2ccc3ccccc3c2)[nH]n1[EOS],42
9.3,O=C(NC(c1nc(Cc2nc(-c3ccccc3)nn2-c2ccccc2)no1)c1ccccc1F)c1ccccc1F,[BOS]O=C(N[C@@H](c1nc(Cc2nc(-c3ccccc3)nn2-c2ccccc2)no1)c1ccccc1F)c1ccccc1F[EOS][EOS][EOS][EOS][EOS][EOS][EOS],42
10.2,Cc1ccc2[nH]cc(CC(=O)Nc3cc(C4CCCCN4C(=O)C4CC4c4ccc(F)c(F)c4)[nH]n3)c2c1,[BOS]Cc1ccc2[nH]cc(CC(=O)Nc3cc([C@@H]4CCCCN4C(=O)[C@H]4C[C@@H]4c4ccc(F)c(F)c4)[nH]n3)c2c1[EOS][EOS][EOS][EOS][EOS][EOS][EOS],42
10.6,O=C(Nc1cc(C2CCCCN2C(=O)c2cccc3c2oc2ccccc23)[nH]n1)C1CCc2ccccc2C1,[BOS]O=C(Nc1cc([C@@H]2CCCCN2C(=O)c2cccc3c2oc2ccccc23)[nH]n1)[C@@H]1CCc2ccccc2C1[EOS],42
10.4,O=C(NC1CCOC2(CCN(c3nc(-c4ccccc4)nc4c3CC[NH2+]CC4)C2)C1)c1ccccc1,[BOS]O=C(N[C@H]1CCO[C@]2(CCN(c3nc(-c4ccccc4)nc4c3CC[NH2+]CC4)C2)C1)c1ccccc1[EOS],42
10.8,Cc1cccc(F)c1C(=O)N1CCCCC1c1cc(NC(=O)Cc2ccc3ccccc3c2)n[nH]1,[BOS]Cc1cccc(F)c1C(=O)N1CCCC[C@H]1c1cc(NC(=O)Cc2ccc3ccccc3c2)n[nH]1[EOS],42
10.9,O=C(Cc1coc2ccc3ccccc3c12)N1CCC(C(=O)N2CCc3ccccc3C2=C2C=CCCC2)CC1,[BOS]O=C(Cc1coc2ccc3ccccc3c12)N1CCC(C(=O)N2CCc3ccccc3C2=C2CCCC=C2)CC1[EOS],42
10.0,O=Cc1ccccc1-c1cncc(C(=O)NC2CC3CCC(C2)N3C(=O)Cc2cccc3ccccc23)c1,[BOS]O=C(N[C@H]1C[C@H]2CC[C@@H](C1)N2C(=O)Cc1cccc2ccccc12)c1cncc(-c2ccccc2C=O)c1[EOS],42
10.1,O=C(Nc1cc(C2CCCCN2C(=O)c2cccc3ccoc23)[nH]n1)C1CC(c2ccccc2)N=N1,[BOS]O=C(c1cccc2ccoc12)N1CCCC[C@@H]1c1cc(NC(=O)[C@H]2CC(c3ccccc3)N=N2)n[nH]1[EOS],42
9.6,CC(O)(CNC(=O)Nc1ccc(CNC(=O)c2ccc(C(F)(F)F)cc2)cc1)c1ccc(F)cc1F,[BOS]C[C@](O)(CNC(=O)Nc1ccc(CNC(=O)c2ccc(C(F)(F)F)cc2)cc1)c1ccc(F)cc1F[EOS],42
9.5,CC(C)(C)c1noc2ncc(-c3nc(-c4cccc(C(=O)c5ccccc5)c4)no3)cc12,[BOS]CC(C)(C)c1noc2ncc(-c3nc(-c4cccc(C(=O)c5ccccc5)c4)no3)cc12[EOS],42
9.9,Cc1nc2cc(C(=O)Nc3cc(C4CCCCN4C(=O)C4CC=C(c5ccccc5)NO4)[nH]n3)ccc2s1,[BOS]Cc1nc2cc(C(=O)Nc3cc([C@@H]4CCCCN4C(=O)[C@@H]4CC=C(c5ccccc5)NO4)[nH]n3)ccc2s1[EOS][EOS][EOS][EOS][EOS][EOS][EOS][EOS],42
11.4,O=C(Nc1ccc2ccccc2n1)NC1CCc2ccccc2NC(=O)C(C2CCCC2)Cc2ccccc2NC1=O,[BOS]O=C(Nc1ccc2ccccc2n1)N[C@H]1CCc2ccccc2NC(=O)[C@H](C2CCCC2)Cc2ccccc2NC1=O[EOS],42
10.2,O=C(NCc1cc(-c2ccc(F)cc2F)on1)N1CC=C(c2c[nH]c3cc(F)ccc23)CC1,[BOS]O=C(NCc1cc(-c2ccc(F)cc2F)on1)N1CC=C(c2c[nH]c3cc(F)ccc23)CC1[EOS],42
9.7,Cc1cccc2c1C(C)CC2Cc1nc(CC(=O)N2CCN(c3ccccc3F)CC2)no1,[BOS]Cc1cccc2c1[C@@H](C)C[C@@H]2Cc1nc(CC(=O)N2CCN(c3ccccc3F)CC2)no1[EOS],42
9.4,O=C(C=CC(=O)Nc1cc(C2CCCCN2C(=O)c2noc3c2CCCC3)[nH]n1)NCc1ccccc1,[BOS]O=C(C=CC(=O)Nc1cc([C@H]2CCCCN2C(=O)c2noc3c2CCCC3)[nH]n1)NCc1ccccc1[EOS][EOS][EOS][EOS],42
10.1,Cc1cn(Cc2nc(-c3cccc(Cn4cnc5ccccc54)c3)no2)c2cc(C(F)(F)F)ccc12,[BOS]Cc1cn(Cc2nc(-c3cccc(Cn4cnc5ccccc54)c3)no2)c2cc(C(F)(F)F)ccc12[EOS],42
11.1,Nc1nc(COc2ccc(C(=O)N3CCCC4(CCCc5ccccc54)C3)cc2)nc(Nc2ccccc2)n1,[BOS]Nc1nc(COc2ccc(C(=O)N3CCC[C@@]4(CCCc5ccccc54)C3)cc2)nc(Nc2ccccc2)n1[EOS],42
9.6,O=C(c1ccc2nccnc2n1)N1CCCCC1C1CCN(C(=O)C2(c3ccccc3F)CC2)CC1,[BOS]O=C(c1ccc2nccnc2n1)N1CCCC[C@H]1C1CCN(C(=O)C2(c3ccccc3F)CC2)CC1[EOS],42
10.6,Cc1cccn2c(NC(=O)C(=O)N3CCc4ccccc4C3c3ccccc3)c(-c3ccccc3)nc12,[BOS]Cc1cccn2c(NC(=O)C(=O)N3CCc4ccccc4[C@H]3c3ccccc3)c(-c3ccccc3)nc12[EOS],42
9.4,C[NH+]1CCCC(c2cccc(C(=O)N3CCCCCC3c3noc(-c4ccc(F)cc4)n3)c2)C1,[BOS]C[NH+]1CCC[C@H](c2cccc(C(=O)N3CCCCC[C@H]3c3noc(-c4ccc(F)cc4)n3)c2)C1[EOS],42
11.0,C1=C[N+]=C(c2ccccc2)C(C2c3cc(-c4ncc(-c5cccc(-c6ccccc6)c5)s4)ccc3CCC2Cc2ccccc2)=C1,[BOS]c1ccc(CC2CCc3ccc(-c4ncc(-c5cccc(-c6ccccc6)c5)s4)cc3C2c2ccc[n+]c2-c2ccccc2)cc1[EOS][EOS][EOS][EOS][EOS],42
10.0,O=C(NC1CC=C(c2ccc(F)cc2)CC1)c1ccc(N2C(=O)c3ccccc3C2=O)cc1,[BOS]O=C(N[C@H]1CC=C(c2ccc(F)cc2)CC1)c1ccc(N2C(=O)c3ccccc3C2=O)cc1[EOS][EOS][EOS][EOS][EOS][EOS],42
10.0,Cc1ccc(CC(=O)N2CCCCC2c2cc(NC(=O)c3cc(=O)[nH]c4ccccc34)n[nH]2)cc1[N+](=O)[O-],[BOS]Cc1ccc(CC(=O)N2CCCC[C@@H]2c2cc(NC(=O)c3cc(=O)[nH]c4ccccc34)n[nH]2)cc1[N+](=O)[O-][EOS][EOS][EOS][EOS][EOS][EOS][EOS],42
10.3,CC1(C)Cc2cccc(C(=O)Nc3cc(C4CCCCN4C(=O)C4ON=C(c5ccccc5)O4)[nH]n3)c2O1,[BOS]CC1(C)Cc2cccc(C(=O)Nc3cc([C@H]4CCCCN4C(=O)[C@H]4ON=C(c5ccccc5)O4)[nH]n3)c2O1[EOS][EOS][EOS][EOS][EOS][EOS],42
9.4,Cc1cc2oc3c(c(=O)c2cc1C)C(c1ccc(Cl)cc1Cl)N(C1CCCC1)C3=O,[BOS]Cc1cc2oc3c(c(=O)c2cc1C)[C@H](c1ccc(Cl)cc1Cl)N(C1CCCC1)C3=O[EOS],42
9.7,O=C(NC1CCc2nc(NC(=O)c3c[nH]c4ncc(C(F)(F)F)cc34)sc2C1)c1ncc(F)cc1F,[BOS]O=C(N[C@@H]1CCc2nc(NC(=O)c3c[nH]c4ncc(C(F)(F)F)cc34)sc2C1)c1ncc(F)cc1F[EOS],42
10.0,O=C(NCc1ccc(Cn2cnc3ccccc32)cc1)N1CC2CCC[NH+]2Cc2ccccc21,[BOS]O=C(NCc1ccc(Cn2cnc3ccccc32)cc1)N1C[C@H]2CCC[NH+]2Cc2ccccc21[EOS],42
10.3,O=C(Nc1cc(C2CCCCN2C(=O)C2Cc3ccccc3C[NH2+]2)[nH]n1)C1CNc2ccccc21,[BOS]O=C(Nc1cc([C@@H]2CCCCN2C(=O)[C@@H]2Cc3ccccc3C[NH2+]2)[nH]n1)[C@H]1CNc2ccccc21[EOS],42
11.5,O=C(NCc1ccc(N2CCc3ccccc3C2)nc1)N1CCCCC1c1nc2ccccc2n1C1CCC1(F)F,[BOS]O=C(NCc1ccc(N2CCc3ccccc3C2)nc1)N1CCCC[C@@H]1c1nc2ccccc2n1[C@@H]1CCC1(F)F[EOS],42
9.7,COc1cccc2c1CC(C(=O)Nc1cc(C3CCCCN3C(=O)C3CCCCC3(F)F)[nH]n1)CC2,[BOS]COc1cccc2c1C[C@H](C(=O)Nc1cc([C@@H]3CCCCN3C(=O)[C@@H]3CCCCC3(F)F)[nH]n1)CC2[EOS],42
9.5,CC1Oc2ccc(C(=O)N3CCOC4(CCN(C(=O)c5c(Cl)ccc6c5OCO6)C4)C3)cc2NC1=O,[BOS]C[C@@H]1Oc2ccc(C(=O)N3CCO[C@]4(CCN(C(=O)c5c(Cl)ccc6c5OCO6)C4)C3)cc2NC1=O[EOS][EOS][EOS][EOS][EOS][EOS][EOS][EOS],42
9.9,O=C(NC1CC2CCC(C1)N2C(=O)c1ccccc1C1CC1)c1cccc(-c2ccccc2)n1,[BOS]O=C(N[C@H]1C[C@H]2CC[C@@H](C1)N2C(=O)c1ccccc1C1CC1)c1cccc(-c2ccccc2)n1[EOS],42
9.7,Nc1ccc2nc3c4ccccc4c(=NC(=O)c4ccccc4-c4ccc5ccccc5c4)cc-3oc2c1,[BOS]O=C(N=c1cc2oc3cc(N)ccc3nc-2c2ccccc12)c1ccccc1-c1ccc2ccccc2c1[EOS][EOS][EOS],42
9.4,O=C(NCC1CCN(C(=O)Cc2ccc3ccccc3c2)C1c1cccnc1)c1ccc2c(c1)CCCO2,[BOS]O=C(NC[C@H]1CCN(C(=O)Cc2ccc3ccccc3c2)[C@@H]1c1cccnc1)c1ccc2c(c1)CCCO2[EOS][EOS][EOS],42
9.8,O=C(NC1C2COCC1CN(C(=O)C1C3CCCC1c1ccccc1N3)C2)C1CCCC2CCCCC21,[BOS]O=C(N[C@H]1[C@@H]2COC[C@H]1CN(C(=O)[C@H]1[C@@H]3CCC[C@H]1c1ccccc1N3)C2)[C@@H]1CCC[C@H]2CCCC[C@H]21[EOS][EOS][EOS][EOS],42
11.2,Oc1nc(C2COc3ccccc3O2)nc(-c2cccc(C#Cc3ccc4ccccc4c3)n2)c1Cc1ccccc1F,[BOS]Oc1nc([C@@H]2COc3ccccc3O2)nc(-c2cccc(C#Cc3ccc4ccccc4c3)n2)c1Cc1ccccc1F[EOS],42
9.6,[NH3+]C(C(=O)N1CCOC2(COCCN(C(=O)C3CC3c3ccc(F)c(F)c3)C2)C1)c1cccc(Cl)c1,[BOS][NH3+][C@@H](C(=O)N1CCO[C@]2(COCCN(C(=O)[C@@H]3C[C@H]3c3ccc(F)c(F)c3)C2)C1)c1cccc(Cl)c1[EOS][EOS][EOS][EOS][EOS][EOS][EOS],42
9.8,O=C(c1ccc(C(F)(F)F)[nH]1)N1CCCCC1c1cc(NC(=O)C2(c3ccccc3)CCOCC2)n[nH]1,[BOS]O=C(c1ccc(C(F)(F)F)[nH]1)N1CCCC[C@@H]1c1cc(NC(=O)C2(c3ccccc3)CCOCC2)n[nH]1[EOS][EOS][EOS][EOS][EOS][EOS][EOS][EOS],42
9.8,Cc1cc(C(=O)N2CCCCC2c2cc(NC(=O)C(C)Nc3cnccn3)n[nH]2)nc2ccccc12,[BOS]Cc1cc(C(=O)N2CCCC[C@H]2c2cc(NC(=O)[C@@H](C)Nc3cnccn3)n[nH]2)nc2ccccc12[EOS][EOS][EOS][EOS][EOS],42
10.4,Cc1ccc(C(C)C(=O)N2CCCCC2c2cc(NC(=O)c3[nH]nc4c(C)cccc34)n[nH]2)cc1,[BOS]Cc1ccc([C@@H](C)C(=O)N2CCCC[C@H]2c2cc(NC(=O)c3[nH]nc4c(C)cccc34)n[nH]2)cc1[EOS],42
10.4,O=C(c1cc2c(F)cc(F)cc2[nH]1)N1CCOC2(COCCN(C(=O)C3CC3c3ccc(F)cc3)C2)C1,[BOS]O=C(c1cc2c(F)cc(F)cc2[nH]1)N1CCO[C@]2(COCCN(C(=O)[C@@H]3C[C@@H]3c3ccc(F)cc3)C2)C1[EOS],42
10.2,Cc1cc(C(=O)N2CCCCC2c2cc(NC(=O)c3ccc4cnccc4c3)n[nH]2)cc2cn[nH]c12,[BOS]Cc1cc(C(=O)N2CCCC[C@@H]2c2cc(NC(=O)c3ccc4cnccc4c3)n[nH]2)cc2cn[nH]c12[EOS],42
9.5,O=C(NC1CC[NH+](C2CCN(C(=O)C3CC3c3ccc(Cl)cc3)CC2)CC1)c1ccc2nonc2c1,[BOS]O=C(NC1CC[NH+](C2CCN(C(=O)[C@H]3C[C@H]3c3ccc(Cl)cc3)CC2)CC1)c1ccc2nonc2c1[EOS][EOS][EOS],42
10.3,CCC1Cc2ccccc2C(c2ccc(Nc3c(C#N)oc4c3ccn4S(=O)(=O)c3ccccc3)cc2)[NH2+]1,[BOS]CC[C@H]1Cc2ccccc2[C@H](c2ccc(Nc3c(C#N)oc4c3ccn4S(=O)(=O)c3ccccc3)cc2)[NH2+]1[EOS],42
9.5,O=C(NCC1CCOc2ccccc21)Nc1cccc(-c2ccc3c(c2)CCO3)c1,[BOS]O=C(NC[C@@H]1CCOc2ccccc21)Nc1cccc(-c2ccc3c(c2)CCO3)c1[EOS],42
